country,year,continent,life_expectancy,population,co2_emissions,electric_power_consumption,forest_area,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,beer_consumption_per_capita
Poland,2008,Europe,75.54390244,38125759,8.087182909,3661.646104,30.28077049,53.13,1.752139711,0,98.09182193,5.59286
Poland,2009,Europe,75.69512195,38151603,7.791547049,3725.748778,30.37090244,58.97,1.797416228,0,98.0883186,5.39005
Poland,2010,Europe,76.24634146,38042794,8.247028077,3590.832081,30.45905707,62.32,1.831918299,0,98.2772052,5.32
Poland,2011,Europe,76.69512195,38063255,8.159838047,3797.092296,30.52346276,61.94999897,1.789808791,0,98.46682907,5.56
Poland,2012,Europe,76.74634146,38063164,7.969647665,3879.542094,30.58389393,62.30999727,1.802713001,0,98.65689045,5.84
Poland,2013,Europe,77,38040196,7.841704806,3899.176642,30.64432906,62.8492,1.780322628,0,98.84779899,5.74
Poland,2014,Europe,77.60243902,38011735,7.516889481,3938.255208,30.70577093,66.6,1.907046453,0,99.03951541,5.8
Poland,2015,Europe,77.45121951,37986412,7.610089275,3971.799761,30.76521114,67.99698716,2.137407113,0,99.23206988,5.82
Poland,2016,Europe,77.85121951,37970087,7.895752254,,30.81420033,73.3007041,1.949217707,0,94.02673268,5.84
Poland,2017,Europe,77.75365854,37974826,8.236243136,,30.85339168,75.98536595,1.901659981,0,93.28948967,5.78
Poland,2018,Europe,77.60243902,37974750,8.209531333,,30.89460104,77.54173454,2.04480025,0,92.55354831,5.9
Poland,2019,Europe,77.90487805,37965475,7.768855783,,30.93985822,80.43590688,1.97509539,0,91.81968718,5.72
Poland,2020,Europe,76.5,37899070,7.367563373,,30.9770359,83.18488715,2.229140786,0,91.08880581,
Portugal,2000,Europe,76.31463415,10289898,5.99228486,3795.22928,35.8579235,16.43046769,1.862356047,0,98.54303825,3.4533
Portugal,2001,Europe,76.81463415,10362722,5.923154167,3988.960824,35.82622951,18.08713656,1.912719868,0,98.64534215,3.2809
Portugal,2002,Europe,77.06585366,10419631,6.295808218,4119.670488,35.79453552,19.37,1.938563127,0,98.7479205,3.22095
Portugal,2003,Europe,77.2195122,10458821,5.78650313,4271.168528,35.76284153,29.67,1.885216531,0,98.85079144,3.21774
Portugal,2004,Europe,77.67073171,10483861,5.92625189,4375.732217,35.73114754,31.78,1.965918023,0,98.95395424,3.32389
Portugal,2005,Europe,78.07073171,10503330,6.233261377,4533.539695,35.71116213,34.99,2.047303882,0,99.05740005,3.26544
Portugal,2006,Europe,78.4195122,10522288,5.74494832,4682.991013,35.67945775,38.01,1.949969959,0,99.16113669,3.21226
Portugal,2007,Europe,78.32195122,10542964,5.577179172,4827.467182,35.64775336,42.09,1.818055227,0,99.26515664,3.15659
Portugal,2008,Europe,78.52439024,10558177,5.38350514,4890.560188,35.61604898,44.13,1.836558719,0,99.36946051,3.09825
Portugal,2009,Europe,78.72682927,10568247,5.327278898,4850.837413,35.53772246,48.27,2.03079895,0,99.47403792,3.03799
Portugal,2010,Europe,79.02682927,10573100,4.817886772,4843.849694,35.50605961,53.3,1.980216597,0,99.578895,3.03
Portugal,2011,Europe,80.47073171,10557560,4.723629222,4959.094305,35.63707828,55.24999688,2.002650015,0,99.68402687,2.75
Portugal,2012,Europe,80.37317073,10514844,4.585897919,4848.279337,35.76809695,60.33999749,1.912137076,0,99.78942538,2.64
Portugal,2013,Europe,80.72195122,10457295,4.452394369,4736.351771,35.8931589,62.0956,2.089630624,0,99.86824924,2.58
Portugal,2014,Europe,81.12195122,10401062,4.415895252,4685.054787,36.02399853,64.59,1.790511278,0,99.90317998,2.47
Portugal,2015,Europe,81.12439024,10358076,4.812669696,4662.6008,36.15499489,68.63286148,1.787974411,0,99.90468984,2.57
Portugal,2016,Europe,81.12439024,10325452,4.716035676,,36.15499489,70.42356709,1.541102961,0,99.18926467,2.62
Portugal,2017,Europe,81.42439024,10300300,5.171956157,,36.15499489,73.79121395,1.237067882,0,99.1981686,2.62
Portugal,2018,Europe,81.32439024,10283822,4.809612613,,36.15499489,74.66096815,1.340259639,0,99.20827956,2.62
Portugal,2019,Europe,81.67560976,10286263,4.332448043,,36.15499489,75.34637794,1.374696314,0,99.21959411,2.62
Portugal,2020,Europe,80.97560976,10297081,3.784907587,,36.15499489,78.26166044,1.429790701,0,99.23206739,
Qatar,2000,Asia,77.467,592467,48.37400227,14002.09646,0,4.863679179,3.419073832,0,100,0.09093
Qatar,2001,Asia,77.612,615013,46.58438114,14348.47848,0,6.170268561,2.997261361,0,100,0.12886
Qatar,2002,Asia,77.762,640872,50.71215469,15051.71435,0,10.22612893,3.929969922,0,100,0.19242
Qatar,2003,Asia,77.919,681791,50.95403383,15878.36573,0,19.24233642,3.33399484,0,100,0.2269
Qatar,2004,Asia,78.083,753332,49.20805129,16390.65344,0,20.70164785,2.433859686,0,100,0.2521
Qatar,2005,Asia,78.252,865410,44.53380584,16350.02894,0,24.73349378,1.993016269,0,100,0.32743
Qatar,2006,Asia,78.425,1022704,42.79830768,15457.41325,0,28.97411271,1.750507649,0,100,0.37684
Qatar,2007,Asia,78.601,1218441,40.89652419,15513.77525,0,37,1.9598416,0,100,0.36147
Qatar,2008,Asia,78.775,1436670,36.91870848,14833.70963,0,44.3,2.010500927,0,100,0.34295
Qatar,2009,Asia,78.945,1654944,32.67180019,13980.94204,0,53.1,1.992213177,0,100,0.32699
Qatar,2010,Asia,79.108,1856329,32.63430234,13680.82545,0,69,1.473909083,0,100,0.31
Qatar,2011,Asia,79.26,2035862,33.4944129,14209.22692,0,69,1.458,0,99.93830028,0.3
Qatar,2012,Asia,79.399,2196078,34.18822184,14153.70983,0,69.3,1.45,0,99.87660055,0.31
Qatar,2013,Asia,79.527,2336579,32.5989398,14853.29756,0,85.3,1.449,0,99.81490083,0.29
Qatar,2014,Asia,79.646,2459202,33.20589511,13913.07548,0,91.49,1.446,0,99.75320111,0.28
Qatar,2015,Asia,79.758,2565708,33.04351032,14781.62428,0,92.88482645,1.4365748,0,99.69150138,0.28
Qatar,2016,Asia,80.433,2595166,33.5495687,,0,95.12466217,0,0.06345335,99.9520947,0.29
Qatar,2017,Asia,80.717,2711755,32.25663823,,0,97.38884917,0,0.063453611,99.95824094,0.29
Qatar,2018,Asia,80.898,2766732,31.48096744,,0,99.65284913,0,0.063453872,99.96438718,0.29
Qatar,2019,Asia,80.99,2807235,31.87720301,,0,99.65280421,0,0.063454133,99.97053342,0.29
Qatar,2020,Asia,79.099,2760385,31.72684245,,0,99.65284913,0,0.063454394,99.97667966,
Romania,2000,Europe,71.16341463,22442971,3.966498018,1935.560812,27.7132036,3.613717291,2.498914184,0.001,100,3.37552
Romania,2001,Europe,71.16097561,22131970,4.302825279,1987.66019,27.778068,4.538669029,2.420745188,0,100,3.32314
Romania,2002,Europe,71.0097561,21730496,4.313753256,2066.783933,27.82355244,6.58,2.287296075,0,100,3.39666
Romania,2003,Europe,71.3097561,21574326,4.548925394,2079.796062,27.87866928,8.9,2.088487134,0,100,3.6455
Romania,2004,Europe,71.56097561,21451748,4.444859154,2237.937816,27.9373913,15,2.007657561,0,100,4.24733
Romania,2005,Europe,71.91219512,21319685,4.442373285,2295.570505,28.0046091,21.5,1.981935276,0,100,4.07932
Romania,2006,Europe,72.16341463,21193760,4.683454099,2365.419564,28.06939734,24.66,1.822571075,0,100,4.63564
Romania,2007,Europe,72.56585366,20882982,4.632001472,2446.286077,28.14519988,28.3,1.49361826,0,100,5.62141
Romania,2008,Europe,72.56585366,20537875,4.646050196,2529.906888,28.20878643,32.42,1.399984366,0,100,5.7447
Romania,2009,Europe,73.3097561,20367487,3.962688135,2605.819735,28.25393376,36.6,1.278069612,0,100,5.18661
Romania,2010,Europe,73.45853659,20246871,3.83367893,2390.574743,28.31993045,39.93,1.254421591,0,100,4.83
Romania,2011,Europe,74.4097561,20147528,4.172223886,2550.863291,28.64053526,40.00999678,1.298162661,0,100,5
Romania,2012,Europe,74.41219512,20058035,4.080658872,2639.033434,28.99480045,45.87999425,1.232382746,0,100,5.35
Romania,2013,Europe,75.06341463,19983693,3.607441144,2604.243137,29.32911359,49.7645,1.285382818,0,100,5.14
Romania,2014,Europe,74.9097561,19908979,3.593353578,2494.533918,29.65824061,54.08,1.345998582,0,100,4.86
Romania,2015,Europe,74.91219512,19815616,3.700112058,2584.411787,29.99374131,55.76315563,1.451968796,0,100,5.22
Romania,2016,Europe,75.2097561,19702267,3.633348386,,30.11582928,59.50395129,1.427704541,0,100,5.25
Romania,2017,Europe,75.3097561,19588715,3.788308728,,30.11582928,63.74728218,1.733755102,0,100,5.28
Romania,2018,Europe,75.35853659,19473970,3.861061715,,30.11582928,70.68127793,1.791444235,0,100,5.33
Romania,2019,Europe,75.60731707,19371648,3.817062957,,30.11582928,73.65747575,1.835598714,0,99.99999968,5.33
Romania,2020,Europe,74.25365854,19265250,3.564137501,,30.11582928,78.45526895,2.009504298,0,100,
Russian_Federation,2000,Europe,65.48365854,146596869,10.66769032,4998.825661,49.40184991,1.977230109,3.307029837,0,95.28006623,2.19153
Russian_Federation,2001,Europe,65.38341463,145976482,10.73577044,5198.405704,49.44038194,2.944367787,3.546319229,0,95.27956797,2.63141
Russian_Federation,2002,Europe,65.12878049,145306497,10.77267705,5274.363305,49.47468949,4.128271818,3.756277391,0,95.36371106,2.92355
Russian_Federation,2003,Europe,65.02756098,144648618,11.13042089,5304.41526,49.51038522,8.298860616,3.67083809,0,95.45231415,3.09776
Russian_Federation,2004,Europe,65.47097561,144067316,11.11272164,5478.130458,49.54544561,12.8593889,3.300353647,0,95.54225536,3.4674
Russian_Federation,2005,Europe,65.5297561,143518814,11.23183738,5633.8455,49.58077733,15.2266732,3.330103192,0,95.63195194,3.66134
Russian_Federation,2006,Europe,66.72756098,143049637,11.56836194,5770.100636,49.6276507,18.02327746,3.245254379,0,95.72140317,4.11179
Russian_Federation,2007,Europe,67.58682927,142805114,11.61127902,6098.533476,49.66347433,24.66,3.118542079,0,95.81060144,4.72404
Russian_Federation,2008,Europe,67.94926829,142742366,11.59564597,6286.049392,49.70193816,32,3.149486017,0,95.89955627,4.66233
Russian_Federation,2009,Europe,68.68463415,142785349,10.83213407,6399.683749,49.73776369,42.55,3.924063399,0,95.9881552,4.19949
Russian_Federation,2010,Europe,68.84121951,142849468,11.32541814,6095.380276,49.77358921,49,3.585085721,0,96.07661235,4.12
Russian_Federation,2011,Europe,69.68390244,142960908,11.88499702,6409.894365,49.77108397,58,3.433043838,0,96.16482418,4.14
Russian_Federation,2012,Europe,70.07219512,143201721,11.70209407,6485.75903,49.76857873,66,3.689240435,0,96.25412177,4.15
Russian_Federation,2013,Europe,70.57878049,143506995,11.37700677,6617.134161,49.76607349,67.97,3.854042583,0,96.34428518,4.17
Russian_Federation,2014,Europe,70.74365854,143819667,11.20820257,6539.207375,49.76356825,70.52,4.112992978,0,96.43539529,3.83
Russian_Federation,2015,Europe,71.18341463,144096870,11.05201007,6602.657479,49.76106301,70.09924123,4.871514747,0,96.52715543,3.49
Russian_Federation,2016,Europe,71.65121951,144342397,10.88742693,,49.77269955,73.09143462,5.425147705,0,96.54219618,3.38
Russian_Federation,2017,Europe,72.45146341,144496739,11.03519921,,49.78433608,76.00813853,4.248996052,0,96.62617767,2.91
Russian_Federation,2018,Europe,72.66219512,144477859,11.49657125,,49.78433608,80.86472187,3.71982244,0,96.71064913,3.03
Russian_Federation,2019,Europe,73.08390244,144406261,11.79719417,,49.78433608,82.64216187,3.860337504,0,96.79552688,3.04
Russian_Federation,2020,Europe,71.33878049,144073139,11.23228807,,49.78433608,84.99466978,4.171478901,0,96.88071805,
Saudi_Arabia,2000,Asia,72.561,20663840,12.08197508,5612.707718,0.454484135,2.210691809,10.53440331,0,97.46704968,0
Saudi_Arabia,2001,Asia,72.759,21202646,11.98388163,5664.96837,0.454484135,4.681053166,11.41900489,0,97.46704968,0
Saudi_Arabia,2002,Asia,72.92,21805322,12.48548405,5947.27658,0.454484135,6.38470502,9.758063801,0,97.46704968,0
Saudi_Arabia,2003,Asia,73.051,22456645,12.68355031,6049.34887,0.454484135,8.001582891,8.687118465,0,97.62712481,0
Saudi_Arabia,2004,Asia,73.159,23132686,12.96390807,6501.327335,0.454484135,10.234533,8.081555659,0,97.78719994,0
Saudi_Arabia,2005,Asia,73.256,23816175,13.23848219,6352.396777,0.454484135,12.70503599,7.730599237,0,97.94727507,0
Saudi_Arabia,2006,Asia,73.355,24498313,13.69237149,6615.042088,0.454484135,19.45955435,7.84836739,0,98.10735021,0
Saudi_Arabia,2007,Asia,73.467,25184589,14.08083313,6842.756887,0.454484135,30,8.527051209,0,98.26742534,0
Saudi_Arabia,2008,Asia,73.598,25888535,15.05376806,6942.539344,0.454484135,36,7.353438468,0,98.42750047,0
Saudi_Arabia,2009,Asia,73.75,26630303,15.26569182,7203.49761,0.454484135,38,9.617199261,0,98.5875756,0
Saudi_Arabia,2010,Asia,73.917,27421468,16.26936986,7477.083531,0.454484135,41,8.565677426,0,98.74765073,0
Saudi_Arabia,2011,Asia,74.089,28267591,16.40642066,7974.737166,0.454484135,47.5,7.230053324,0,98.90772586,0
Saudi_Arabia,2012,Asia,74.254,29154906,16.89149679,8015.150637,0.454484135,54,7.676602968,0,99.06780099,0
Saudi_Arabia,2013,Asia,74.402,30052058,16.74461002,8502.857118,0.454484135,60.5,8.976127733,0,99.22787612,0
Saudi_Arabia,2014,Asia,74.533,30916603,17.48316332,8784.756106,0.454484135,64.71365737,10.67791006,0,99.38795125,0
Saudi_Arabia,2015,Asia,74.651,31717676,17.81940147,9401.485668,0.454484135,69.6162358,13.32567233,0,99.54802638,0
Saudi_Arabia,2016,Asia,77.064,33416270,16.7951031,,0.454484135,74.87927469,9.872738498,0,98.67092316,0
Saudi_Arabia,2017,Asia,77.16,34193122,16.0777919,,0.454484135,94.17559961,10.22384806,0,98.66739715,0
Saudi_Arabia,2018,Asia,77.212,35018133,15.06550049,,0.454484135,93.31000185,9.137180496,0,98.66386148,0
Saudi_Arabia,2019,Asia,77.304,35827362,14.70301665,,0.454484135,95.7247356,8.1335669,0,98.6603423,0
Saudi_Arabia,2020,Asia,76.239,35997107,14.26658537,,0.454484135,97.8623325,9.178471209,0,98.65680086,
Senegal,2000,Africa,57.787,9797731,0.414381656,118.3021715,45.98327533,0.403967486,1.048360277,24.36430661,59.62500399,0.16313
Senegal,2001,Africa,58.177,10036102,0.444395643,102.5747696,45.7833065,0.983794059,1.115667493,23.73431907,60.79243523,0.15934
Senegal,2002,Africa,58.675,10283694,0.445365248,124.5503483,45.58333766,1.006454537,1.101240436,23.10690581,61.96474085,0.13911
Senegal,2003,Africa,59.259,10541470,0.425936778,147.3206029,45.38336883,2.10143643,1.115442778,22.43389155,63.20780998,0.13412
Senegal,2004,Africa,59.912,10810086,0.498608417,127.4964497,45.18339999,4.38602398,1.05782487,21.72851481,64.50246623,0.1553
Senegal,2005,Africa,60.62,11090123,0.511265752,140.3319086,44.98343115,4.786684083,1.128601513,21.02950323,65.7952662,0.16326
Senegal,2006,Africa,61.365,11382272,0.4893575,160.2326683,44.78346232,5.611738652,1.253857361,20.33625439,67.08684653,0.15864
Senegal,2007,Africa,62.126,11687078,0.530500422,159.5463542,44.58349348,6.89,1.349632225,19.64910916,68.37656166,0.16829
Senegal,2008,Africa,62.88,12004700,0.536456559,184.0494262,44.38352465,7.12,1.27948577,18.96808991,69.6641986,0.17514
Senegal,2009,Africa,63.607,12335092,0.540733711,160.9369664,44.18355581,7.5,1.322139908,18.29349727,70.94917933,0.14684
Senegal,2010,Africa,64.284,12678143,0.554497627,192.3779733,43.98358697,8,1.207104884,17.62479358,72.23202583,0.14
Senegal,2011,Africa,64.898,13033814,0.580797008,202.8688271,43.77582714,9.8,1.287505632,16.96228721,73.51214473,0.15
Senegal,2012,Africa,65.448,13401990,0.555887582,203.777651,43.56806731,10.8,1.103264176,16.30625364,74.78899994,0.14
Senegal,2013,Africa,65.939,13782429,0.581174786,215.4903861,43.36030748,13.1,1.24860569,15.65644657,76.06272249,0.14
Senegal,2014,Africa,66.37,14174740,0.604596606,215.3466562,43.15254765,17.7,1.213366003,15.01289227,77.3330898,0.14
Senegal,2015,Africa,66.747,14578450,0.637241954,229.3516495,42.94478783,21.7,1.209099171,14.37377479,78.60209362,0.14
Senegal,2016,Africa,67.497,14751356,0.686906343,,42.737028,25.66476804,1.602097454,12.02026238,79.10338197,0.19
Senegal,2017,Africa,67.75,15157793,0.646584895,,42.52926817,29.64312367,1.471062517,11.28149096,80.30526834,0.19
Senegal,2018,Africa,68.097,15574909,0.653397076,,42.32150834,35.3,1.666927568,10.55035452,81.50340428,0.21
Senegal,2019,Africa,68.526,16000781,0.768574984,,42.11374851,36.23662727,1.531134242,9.826935481,82.69752948,0.21
Senegal,2020,Africa,68.006,16436120,0.649800561,,41.90598868,47.17942509,1.402170421,9.111658361,83.88690325,
Serbia,2000,Europe,71.58292683,7516346,5.852577835,3979.363962,28.63,11.5845,5.15394319,0.068224556,89.30678627,4.2763
Serbia,2001,Europe,72.23414634,7503433,5.997254857,4198.715706,28.851,13.266,4.027571198,0.068130284,89.30194459,4.155
Serbia,2002,Europe,72.28536585,7496522,6.480338727,4434.370241,29.17,21.201,4.209954106,0.068036009,89.29706039,4.105
Serbia,2003,Europe,72.43658537,7480591,6.971374525,4480.344352,29.484,22.948,3.447908471,0.067942159,89.29218953,3.945
Serbia,2004,Europe,72.68292683,7463157,7.550423832,4332.679062,29.839,23.5,2.973161564,0.067847463,89.28716595,3.94
Serbia,2005,Europe,72.83414634,7440769,6.81246772,4258.251568,29.861,26.3,2.27394358,0.067229172,89.65237442,3.931
Serbia,2006,Europe,73.38536585,7411569,7.152331486,3921.906459,29.86279442,27.2,2.170621197,0.066615706,90.01889611,3.92664
Serbia,2007,Europe,73.63170732,7381579,6.971408026,4040.44002,30.15206952,33.15,2.25051717,0.066006685,90.38668497,3.89485
Serbia,2008,Europe,73.88536585,7350222,6.779387321,4159.137225,30.44134461,35.6,2.129798112,0.065402892,90.75583673,3.73867
Serbia,2009,Europe,73.98536585,7320807,6.402299491,4291.843158,30.73061971,38.1,2.157276458,0.064803932,91.12630424,3.25468
Serbia,2010,Europe,74.33658537,7291436,6.459632708,4224.397665,31.01989481,40.9,2.085965342,0.064210157,91.49811595,3.32
Serbia,2011,Europe,74.53658537,7234099,7.081738796,4358.812174,31.03482735,42.2,2.003645029,0.063620846,91.87120906,3.32
Serbia,2012,Europe,74.83658537,7199077,6.360537735,4489.57085,31.04975989,48.1,1.970993656,0.063063557,92.24824858,3.25
Serbia,2013,Europe,75.18536585,7164132,6.486480319,4386.534552,31.06469243,53.45036418,1.900659932,0.062518433,92.62697031,3.06
Serbia,2014,Europe,75.33658537,7130576,5.463794101,4444.222971,31.07962497,62.07508046,1.940768764,0.061975449,93.00635014,2.95
Serbia,2015,Europe,75.28780488,7095383,6.397117589,4271.744667,31.09455751,65.3170254,1.826086336,0.061435254,93.3864573,3.1
Serbia,2016,Europe,75.68780488,7058322,6.607094434,,31.10198948,67.05684137,1.745155727,0.060897224,93.76723173,3.07
Serbia,2017,Europe,75.53902439,7020858,6.743135953,,31.12119826,70.33083553,1.837507527,0.060356608,94.14836873,3.12
Serbia,2018,Europe,75.8902439,6982604,6.615354386,,31.12279899,73.36070915,1.614937596,0.059813998,94.53003144,3.24
Serbia,2019,Europe,75.93658537,6945235,6.627579916,,31.12531443,77.41677362,2.214419083,0.059269976,94.91235983,3.24
Serbia,2020,Europe,74.47804878,6899126,6.714517172,,32.37780949,78.36804864,2.101333618,0.058725138,95.29552514,
Slovak_Republic,2000,Europe,73.05121951,5388720,7.064757493,5028.706343,39.53035343,9.426803201,1.655312382,0,97.98089305,4.48393
Slovak_Republic,2001,Europe,73.40243902,5378867,7.172514212,4955.907896,39.56465696,12.52832185,1.84316099,0,97.97942302,4.32273
Slovak_Republic,2002,Europe,73.60487805,5376912,7.08027204,5027.452807,39.5989605,40.14,1.77602684,0,97.97627301,4.53555
Slovak_Republic,2003,Europe,73.60487805,5373374,7.133321044,5051.59839,39.62502598,43.04,1.841111076,0,97.97312296,4.38293
Slovak_Republic,2004,Europe,73.95853659,5372280,6.967246738,5021.798222,39.66756757,52.89,1.652006017,0,97.96997293,3.9918
Slovak_Republic,2005,Europe,73.90487805,5372807,7.169436843,5097.835556,39.7018711,55.19,1.681440946,0,97.96682309,3.84719
Slovak_Republic,2006,Europe,74.20487805,5373054,7.048132949,4932.803281,39.73617464,56.08,1.596512608,0,97.96365202,3.82925
Slovak_Republic,2007,Europe,74.20731707,5374622,6.919556134,5153.121484,39.77047817,61.8,1.478388924,0,97.96048097,3.93207
Slovak_Republic,2008,Europe,74.70487805,5379233,6.896893753,5272.370783,39.8047817,66.05,1.459385052,0,97.95733102,3.79879
Slovak_Republic,2009,Europe,74.9097561,5386406,6.295477884,5294.435099,39.84736952,70,1.516486667,0,98.25165169,3.906
Slovak_Republic,2010,Europe,75.11219512,5391428,6.571542883,4954.138251,39.88085089,75.71,1.259740404,0,98.62233526,3.43
Slovak_Republic,2011,Europe,75.95853659,5398384,6.320409762,5201.404897,39.8993096,74.43999717,1.074265864,0,98.99754456,3.54
Slovak_Republic,2012,Europe,76.1097561,5407579,5.982344127,5347.526223,39.91528032,76.70999012,1.079159532,0,99.37583467,3.66
Slovak_Republic,2013,Europe,76.41219512,5413393,6.081213422,5137.789018,39.93125104,77.8826,0.979196941,0,99.52016903,3.42
Slovak_Republic,2014,Europe,76.81219512,5418649,5.617636524,5202.467288,39.95386855,79.98,0.985973491,0,99.78675078,3.3
Slovak_Republic,2015,Europe,76.56341463,5423801,5.669455793,5137.073835,39.96817936,77.63468203,1.114488089,0,99.78718913,3.42
Slovak_Republic,2016,Europe,77.16585366,5430798,5.799847463,,40.00353577,80.47585728,1.116098937,0,99.7875192,3.19
Slovak_Republic,2017,Europe,77.16585366,5439232,6.173022221,,40.05615641,81.62566752,1.104288837,0,99.78773397,3.43
Slovak_Republic,2018,Europe,77.26585366,5446771,6.059571809,,40.05615641,80.44892248,1.221700974,0,99.78783051,3.43
Slovak_Republic,2019,Europe,77.66585366,5454147,5.6897073,,40.05615641,82.8536605,1.704831544,0,99.78781785,4.14
Slovak_Republic,2020,Europe,76.86585366,5458827,5.319054808,,40.05615641,89.92090413,1.92262904,0,99.78770136,
Slovenia,2000,Europe,75.41219512,1988925,7.310481793,5675.615026,61.22144985,15.11025956,1.093166275,0,99.5,5.13
Slovenia,2001,Europe,75.75853659,1992060,7.720650984,5777.995651,61.29096326,30.17591047,1.300482474,0,99.5,4.65
Slovenia,2002,Europe,76.00731707,1994530,7.781282035,6006.34519,61.36047666,27.83888542,1.387618576,0,99.5,4.32
Slovenia,2003,Europe,76.85853659,1995733,7.721473688,6380.951903,61.42999007,31.85479301,1.403798337,0,99.5,4.51
Slovenia,2004,Europe,77.20731707,1997012,7.861745352,6578.034236,61.49950348,40.81,1.430651945,0,99.5,4.51
Slovenia,2005,Europe,77.61219512,2000474,7.958113965,6830.705073,61.56901688,46.81,1.420197162,0,99.5,4.7
Slovenia,2006,Europe,78.08658537,2006868,8.117126246,6917.860467,61.63853029,54.01,1.542182213,0,99.5,5.7
Slovenia,2007,Europe,78.56097561,2018122,8.066906107,7123.537771,61.70804369,56.74,1.442914542,0,99.5,5.7
Slovenia,2008,Europe,78.76585366,2021316,8.588464451,7137.824175,61.75854504,58,1.492919141,0,99.5,5.16
Slovenia,2009,Europe,78.97073171,2039669,7.604175103,6920.244039,61.82926466,64,1.586156825,0,99.5,5.09
Slovenia,2010,Europe,79.42195122,2048583,7.70288523,6104.421845,61.89752906,70,1.603125212,0,99.5,4.59
Slovenia,2011,Europe,79.97073171,2052843,7.647930119,6510.841884,61.90807108,67.33999481,1.292170764,0,99.5,4.94
Slovenia,2012,Europe,80.12439024,2057159,7.349942268,6753.073664,61.91892066,68.34997453,1.166791234,0,99.5,4.58
Slovenia,2013,Europe,80.32195122,2059953,7.063268041,6718.975052,61.94637537,72.6756,1.046948256,0,99.5,4.55
Slovenia,2014,Europe,81.07804878,2061980,6.357966448,6779.280887,61.95630586,71.59,0.973739588,0,99.5,5.37
Slovenia,2015,Europe,80.77560976,2063531,6.367726166,6727.999302,61.95823776,73.09865997,0.930119532,0,99.5,5.73
Slovenia,2016,Europe,81.17560976,2065042,6.732550718,,61.85929898,75.49850426,1.004287078,0,99.5,4.35
Slovenia,2017,Europe,81.02926829,2066388,6.834970006,,61.7699783,78.88542636,0.981780638,0,99.5,4.59
Slovenia,2018,Europe,81.37804878,2073894,6.785737362,,61.67438072,79.7499766,0.97785679,0,99.5,4.66
Slovenia,2019,Europe,81.52926829,2088385,6.543333724,,61.57307165,83.1083578,1.05433161,0,99.5,4.54
Slovenia,2020,Europe,80.53170732,2102419,5.934735179,,61.47225919,86.60130109,1.059109213,0,99.5,
South_Africa,2000,Africa,56.048,44967713,6.330319712,4470.962526,14.65521107,5.348559732,1.387289131,12.30625292,84.48006083,4.40348
South_Africa,2001,Africa,55.089,45571272,7.03381727,4579.952732,14.62520505,6.346619318,1.483161018,11.58225292,85.01809268,4.27876
South_Africa,2002,Africa,54.31,46150913,7.1790564,4302.118229,14.59519904,6.710322437,1.529309559,10.85885767,85.56443069,4.21265
South_Africa,2003,Africa,53.749,46719203,7.557705904,4528.816147,14.56519302,7.007691726,1.468811238,10.14450153,86.10734795,4.2865
South_Africa,2004,Africa,53.444,47291610,8.035040258,4559.773847,14.535187,8.425118683,1.355728578,9.443161431,86.640904,4.16212
South_Africa,2005,Africa,53.447,47880595,7.887328758,4589.905059,14.50518098,7.48854253,1.38376969,8.755294376,87.16428233,4.12599
South_Africa,2006,Africa,53.795,48489464,7.832423319,4636.930681,14.47517497,7.607139675,1.290746983,8.080454871,87.67812704,4.14354
South_Africa,2007,Africa,54.452,49119766,8.083507514,4721.932996,14.44516895,8.065375174,1.177517253,7.418573476,88.18248627,4.19085
South_Africa,2008,Africa,55.36,49779472,8.572609815,4851.692494,14.41516293,8.43,1.145843314,6.769448742,88.67766946,4.15923
South_Africa,2009,Africa,56.46,50477013,8.007605605,4665.176039,14.38515691,10,1.214002043,6.133518215,89.16270481,4.09415
South_Africa,2010,Africa,57.669,51216967,8.304084027,4428.154257,14.3551509,24,1.115808251,5.510287147,89.63843841,4.02
South_Africa,2011,Africa,58.895,52003759,7.869815906,4542.596206,14.32514488,33.97,1.103257676,4.899779003,90.10468946,4.05
South_Africa,2012,Africa,60.06,52832659,8.077957969,4566.323754,14.29513886,41,1.132793112,4.301806677,90.56175402,4.04
South_Africa,2013,Africa,61.099,53687125,8.138264312,4366.030489,14.26513284,46.5,1.123274262,3.71651188,91.00903337,4.04
South_Africa,2014,Africa,61.968,54544184,8.212241156,4285.645767,14.23512682,49,1.109437883,3.143541754,91.44727967,4.01
South_Africa,2015,Africa,62.649,55386369,7.669937662,4198.04612,14.20512081,51.91911572,1.099182075,2.582873352,91.87634387,3.99
South_Africa,2016,Africa,64.747,56422274,7.544589571,,14.17511479,54,0.971046765,2.311470887,92.20731162,3.98
South_Africa,2017,Africa,65.402,56641209,7.683707811,,14.14510877,56.16739447,0.943568495,1.794734204,92.60968252,3.96
South_Africa,2018,Africa,65.674,57339635,7.667377025,,14.11510275,62.4,0.897196372,1.289361138,93.00329093,3.9
South_Africa,2019,Africa,66.175,58087055,7.688907623,,14.08509674,69.69687508,0.884244502,0.795218739,93.38824369,3.99
South_Africa,2020,Africa,65.252,58801927,6.687563147,,14.05509072,70.32030996,0.957516706,0.312178256,93.76479029,
Spain,2000,Europe,78.96585366,40567864,7.230107062,4820.675034,34.25637275,13.62496081,1.725517988,0,100.0000024,3.7783
